Time [sec],Temperature [C],T Setpoint [C],heat flux [kW/m≤],HF setpoint [kW/m≤],duty cycle [-],"control mode [1=T, 0=HF]",TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,errors
1729,895.946734,897.925098,82.922551,78.625025,92.077132,1,38.948053,53.028704,24.243454,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,
1730,896.126219,898.023333,82.847799,78.65,92.800772,1,38.943499,53.021271,24.231682,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,
1731,896.225264,898.121765,82.957,78.675025,92.832834,1,38.958526,53.046274,24.247378,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,
1732,896.208292,898.220098,83.124392,78.700025,92.942966,1,38.96103,53.058212,24.257764,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,
1733,896.655884,898.318432,82.956724,78.725025,93.172299,1,38.959664,53.064069,24.266073,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,
1734,896.3843,898.416765,83.081826,78.750025,92.930569,1,38.981976,53.066321,24.27946,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,
1735,896.73727,898.515098,82.77382,78.775025,93.408588,1,38.986301,53.113848,24.303464,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,
1736,897.260503,898.613432,83.378902,78.800025,93.265256,1,39.003832,53.123759,24.314542,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,
1737,897.785898,898.711765,83.278312,78.825025,92.932784,1,38.992448,53.136373,24.315696,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,
1738,898.160159,898.810098,83.574394,78.850025,92.574486,1,39.014077,53.166104,24.332313,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,
1738.999,898.054088,898.908432,83.168337,78.875025,92.347794,1,39.033883,53.193583,24.337391,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,
1739.999,897.981049,899.006765,83.328607,78.900025,92.5994,1,39.033428,53.192456,24.332313,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,
1741,897.745194,899.105,83.618892,78.925,92.828357,1,39.034338,53.214304,24.335545,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,
1742,897.824509,899.203333,83.620824,78.95,93.234342,1,39.048225,53.231646,24.330236,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,
1743,898.158996,899.301765,83.760225,78.975025,93.334998,1,39.058242,53.252367,24.336006,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,
1744,898.336252,899.400098,83.589466,79.000025,93.174354,1,39.068486,53.274214,24.351931,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,
1745,898.277631,899.498432,83.557666,79.025025,93.162189,1,39.078731,53.301691,24.361855,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,
1746,898.24646,899.596765,83.637552,79.050025,93.388069,1,39.078731,53.310924,24.36624,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,
1747,897.216782,899.695098,83.786283,79.075025,93.594456,1,39.074178,53.344932,24.368086,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,
1748,898.236457,899.793432,83.576547,79.100025,94.834281,1,39.089885,53.343355,24.380087,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,
1749,898.882261,899.891765,83.44598,79.125025,94.030493,1,39.099674,53.369255,24.384933,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,
1750,899.365053,899.990098,83.725499,79.150025,93.559777,1,39.094211,53.370831,24.349854,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,
1750.999,900.064332,900.088432,83.904373,79.175025,93.226185,1,39.10491,53.399207,24.319158,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,
1752,900.062237,900.186765,84.119078,79.200025,92.648711,1,39.112422,53.421502,24.304848,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,
1753,899.760869,900.285,83.776677,79.225,92.758639,1,39.114243,53.416323,24.271382,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,
1754,899.461153,900.383432,83.959858,79.250025,93.18192,1,39.130178,53.442221,24.269305,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,
1755,899.84511,900.481765,84.239432,79.275025,93.625613,1,39.141332,53.435915,24.265842,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,
1755.999,899.796939,900.580098,84.065195,79.300025,93.388756,1,39.146113,53.440869,24.281768,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,
1756.999,900.909213,900.678432,84.170201,79.325025,93.580118,1,39.160681,53.430285,24.282461,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,
1758,900.610109,900.776667,84.263392,79.35,92.586883,1,39.167055,53.398306,24.297694,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
1759,900.759309,900.875,84.10903,79.375,92.988,1,39.183672,53.378038,24.29377,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,
1760,901.185525,900.973432,84.170643,79.400025,92.950537,1,39.195053,53.384343,24.304387,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,
1761,902.225068,901.071765,84.284924,79.425025,92.625443,1,39.185721,53.38547,24.30231,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,
1762,901.194837,901.170098,84.602812,79.450025,91.651769,1,39.18481,53.38592,24.307849,2293.684449,2293.684449,2293.684449,2293.684449,2293.684449,2293.684449,2293.684449,2293.684449,2293.684449,
1763,901.586643,901.268432,84.298229,79.475025,92.753072,1,39.201427,53.409566,24.312234,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,
1764,901.871616,901.366765,84.166391,79.500025,92.455537,1,39.199834,53.4188,24.312003,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,
1765,902.383409,901.465098,84.220661,79.525025,92.251496,1,39.210077,53.444022,24.318235,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,
1765.999,903.433976,901.563432,84.490795,79.550025,91.803968,1,39.219409,53.476451,24.310388,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,
1766.999,902.778125,901.661765,84.503272,79.575025,90.779801,1,39.219181,53.497619,24.297463,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,
1768,903.202692,901.76,84.513982,79.6,91.456377,1,39.211442,53.514508,24.292616,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,
1769,903.402298,901.858333,84.355976,79.625,91.064454,1,39.234432,53.517661,24.301386,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,
1770,903.553698,901.956765,84.440279,79.650025,90.885782,1,39.221458,53.506176,24.313157,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,
1771,904.154463,902.055098,84.405443,79.675025,90.750934,1,39.240122,53.506401,24.312926,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,
1772,904.301931,902.153432,84.7426,79.700025,90.15129,1,39.245585,53.545133,24.313157,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,
1773,904.214102,902.251765,84.468656,79.725025,89.989623,1,39.246496,53.565175,24.302079,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,
1774,904.551451,902.350098,84.80239,79.750025,90.067058,1,39.255145,53.573281,24.312926,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,
1775,904.517901,902.448432,84.773792,79.775025,89.717848,1,39.263111,53.585666,24.321004,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,
1776,903.961575,902.546765,84.598506,79.800025,89.73656,1,39.267891,53.594448,24.335775,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,
1776.999,903.437236,902.645098,84.612474,79.825025,90.299896,1,39.258559,53.589494,24.334852,2293.692516,2293.692516,2293.692516,2293.692516,2293.692516,2293.692516,2293.692516,2293.692516,2293.692516,
1777.999,904.084575,902.743432,84.740115,79.850025,90.866783,1,39.279272,53.613814,24.370394,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,
1779,903.801075,902.841667,84.527895,79.875,90.263882,1,39.274264,53.60278,24.39278,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,
1780,904.070132,902.94,84.596353,79.9,90.587213,1,39.29088,53.607959,24.407319,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
1781,903.728398,903.038432,84.610431,79.925025,90.364011,1,39.287693,53.610886,24.428089,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,
1781.999,903.883304,903.136765,84.476717,79.950025,90.758985,1,39.294294,53.628,24.433166,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,
1782.999,903.708132,903.235098,84.713505,79.975025,90.668007,1,39.298391,53.635656,24.438243,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
1784,903.487781,903.333333,84.726424,80,90.912997,1,39.30317,53.643762,24.443782,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,
1785,902.861731,903.431667,84.679828,80.025,91.2197,1,39.322517,53.650067,24.451166,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,
1786,902.283048,903.530098,84.425815,80.050025,91.961189,1,39.326158,53.655471,24.470089,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,
1787,902.688699,903.628432,84.712842,80.075025,92.694143,1,39.330938,53.672133,24.472397,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,
1788,902.857073,903.726765,84.657358,80.100025,92.453031,1,39.334352,53.687895,24.468705,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,
1789,903.967865,903.825098,84.847716,80.125025,92.438716,1,39.330938,53.675961,24.458551,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,
1790,904.141883,903.923432,84.866763,80.150025,91.451913,1,39.333214,53.651868,24.450936,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,
1791,903.682742,904.021765,84.573828,80.175025,91.371656,1,39.346869,53.66763,24.438935,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,
1791.999,903.777781,904.120098,84.770811,80.200025,91.937943,1,39.341635,53.65502,24.403396,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,
1792.999,903.207117,904.218432,84.683858,80.225025,91.965602,1,39.345959,53.667405,24.382164,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,
1794,904.951739,904.316667,84.669946,80.25,92.677562,1,39.341635,53.668981,24.367855,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,
1795,904.736212,904.415,84.80112,80.275,91.047201,1,39.34118,53.674385,24.347315,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,
1796,904.199891,904.513432,84.613026,80.300025,91.340062,1,39.348463,53.682716,24.319158,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,
1797,904.737144,904.611765,84.51078,80.325025,91.979969,1,39.353925,53.684517,24.312003,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,
1798,904.559838,904.710098,84.920756,80.350025,91.551739,1,39.366215,53.651418,24.319158,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,
1799,905.376303,904.808432,84.971934,80.375025,91.833532,1,39.355063,53.624622,24.333006,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,
1800,904.675168,904.906765,85.027419,80.400025,91.109263,1,39.36576,53.62147,24.377087,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,
1801,905.42361,905.005098,84.749611,80.425025,91.904854,1,39.372132,53.621244,24.390934,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,
1801.999,905.134422,905.103432,84.877418,80.450025,91.255016,1,39.372587,53.637457,24.405473,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,
1802.999,905.277965,905.201765,84.741827,80.475025,91.635521,1,39.369856,53.647815,24.397165,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,
1804,905.323405,905.3,84.89906,80.5,91.592696,1,39.381691,53.663802,24.409396,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,
1805,905.748242,905.398333,84.756733,80.525,91.648285,1,39.380781,53.675511,24.399011,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
1806,906.485229,905.496765,84.721952,80.550025,91.316976,1,39.387836,53.675961,24.391395,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
1806.999,906.729756,905.595098,84.765787,80.575025,90.64661,1,39.385788,53.690372,24.368317,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,
1808,907.45993,905.693432,85.107802,80.600025,90.446957,1,39.387381,53.711312,24.36047,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,
1809,907.11068,905.791667,84.882332,80.625,89.739816,1,39.384422,53.717391,24.345238,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,
1810,907.319573,905.890098,84.875044,80.650025,90.107253,1,39.401719,53.716491,24.341776,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,
1811,906.655861,905.988432,85.035148,80.675025,89.925811,1,39.405587,53.726848,24.350546,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,
1812,906.291996,906.086765,85.103606,80.700025,90.635073,1,39.402174,53.715365,24.350315,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,
1813,906.567514,906.185098,84.932957,80.725025,91.078493,1,39.407863,53.738106,24.360932,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,
1814,906.296891,906.283432,84.980933,80.750025,90.890448,1,39.416056,53.762874,24.377317,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,
1815,907.211162,906.381765,85.036031,80.775025,91.253871,1,39.414008,53.758596,24.390011,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
1816,907.020225,906.480098,85.089694,80.800025,90.419984,1,39.423111,53.768052,24.384241,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,
1817,906.553761,906.578432,85.242952,80.825025,90.676675,1,39.419698,53.769628,24.418396,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,
1817.999,905.5907,906.676765,85.177254,80.850025,91.232617,1,39.430849,53.750265,24.453705,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,
1818.999,905.375371,906.775098,85.193761,80.875025,92.330291,1,39.442228,53.752516,24.477012,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,
