Time [sec],Temperature [C],T Setpoint [C],heat flux [kW/m≤],HF setpoint [kW/m≤],duty cycle [-],"control mode [1=T, 0=HF]",TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,errors
149,474.585368,742,22.493577,45,100,1,22.490651,40.527249,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,
150,477.568029,742,22.716287,45,100,1,22.499205,40.588408,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,
151.001,481.411196,742,22.941315,45,100,1,22.525096,40.648654,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,
152.001,484.728836,742,23.191519,45,100,1,22.524172,40.695029,2293.691619,2293.691619,2293.691619,2293.691619,2293.691619,2293.691619,2293.691619,2293.691619,2293.691619,2293.691619,
153.001,487.604793,742,23.515922,45,100,1,22.564395,40.79073,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,
154.001,490.611822,742,23.720027,45,100,1,22.580576,40.836191,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,
155.001,494.055758,742,24.010974,45,100,1,22.596295,40.913243,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
156.001,497.635414,742,24.285911,45,100,1,22.61132,40.984609,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
157.001,500.850706,742,24.536225,45,100,1,22.644143,41.065969,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,
158.001,503.819436,742,24.806469,45,100,1,22.638133,41.122099,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,
159.001,506.583089,742,25.060648,45,100,1,22.67581,41.185499,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,
160,509.65345,742,25.353141,45,100,1,22.692683,41.240715,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,
161,512.919302,742,25.630894,45,100,1,22.71649,41.305471,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,
162.001,516.189741,742,25.843997,45,100,1,22.736136,41.382947,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
163.001,519.219425,742,26.151617,45,100,1,22.757631,41.452466,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
164.001,522.635856,742,26.393264,45,100,1,22.780743,41.520164,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,
165,525.895952,742,26.659091,45,100,1,22.78837,41.556283,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,
166,528.872256,742,27.057639,45,100,1,22.81333,41.627609,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,
167.001,532.011748,742,27.22089,45,100,1,22.838059,41.695751,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,
168.001,535.060273,742,27.537012,45,100,1,22.851925,41.774109,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,
169.001,537.947148,742,27.821335,45,100,1,22.878502,41.832477,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,
170.001,540.709851,742,28.075182,45,100,1,22.903922,41.911962,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,
171.001,543.603645,742,28.319589,45,100,1,22.924258,41.974183,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,
172.001,546.852925,742,28.629914,45,100,1,22.932115,42.033904,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,
173.001,549.843636,742,28.861016,45,100,1,22.969319,42.088626,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,
174.001,552.854832,742,29.158091,45,100,1,22.983184,42.134264,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,
175.001,555.69302,742,29.419005,45,100,1,22.994045,42.180581,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
176,558.294673,742,29.700788,45,100,1,23.023391,42.231891,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,
177,561.242482,742,30.008739,45,100,1,23.045573,42.279339,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,
178.001,564.073573,742,30.24641,45,100,1,23.082312,42.349487,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,
179.001,567.016967,742,30.516047,45,100,1,23.085778,42.412594,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
180.001,569.767679,742,30.876667,45,100,1,23.113042,42.468661,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,
181.001,572.641286,742,31.075141,45,100,1,23.140305,42.54833,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,
182.001,575.552632,742,31.424388,45,100,1,23.154168,42.613469,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,
183.001,578.469862,742,31.706391,45,100,1,23.186051,42.673838,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,
184.001,581.234502,742,31.895866,45,100,1,23.211234,42.732389,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,
185.001,583.997196,742,32.165669,45,100,1,23.220244,42.789576,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,
186,586.559157,742,32.468706,45,100,1,23.255128,42.847213,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,
187,588.928406,742,32.742153,45,100,1,23.266217,42.883519,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,
188.001,591.91796,742,33.02504,45,100,1,23.292784,42.923681,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
189.001,594.573357,742,33.360098,45,100,1,23.315192,42.969287,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
190.001,597.297645,742,33.666228,45,100,1,23.347071,43.023513,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,
191,599.507587,742,33.892747,45,100,1,23.364627,43.090668,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,
192,601.912016,742,34.085203,45,100,1,23.378948,43.141486,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,
193.001,604.152485,742,34.403368,45,100,1,23.413597,43.212944,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,
194.001,606.800119,742,34.733402,45,100,1,23.429766,43.266706,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
195.001,609.230618,742,34.888041,45,100,1,23.452171,43.323414,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,
196.001,611.873305,742,35.426541,45,100,1,23.483584,43.408697,2293.731056,2293.731056,2293.731056,2293.731056,2293.731056,2293.731056,2293.731056,2293.731056,2293.731056,2293.731056,
197.001,614.689572,742,35.530443,45,100,1,23.490282,43.431151,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,
198.001,617.556547,742,35.786278,45,100,1,23.525851,43.506675,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,
199.001,620.040027,742,36.157774,45,100,1,23.548947,43.560877,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,
200.001,622.205319,742,36.274319,45,100,1,23.566269,43.620519,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,
201.001,624.762901,742,36.622793,45,100,1,23.606455,43.673582,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,
202,627.128916,742,36.903085,45,100,1,23.612459,43.715532,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,
203,629.654075,742,37.113373,45,100,1,23.645484,43.775167,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
204.001,631.993713,742,37.449646,45,100,1,23.658417,43.81598,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,
205.001,634.851873,742,37.762677,45,100,1,23.685898,43.84999,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,
206.001,637.550174,742,37.91737,45,100,1,23.708067,43.890347,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,
207.001,639.609897,742,38.360968,45,100,1,23.741781,43.937731,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,
208.001,641.434752,742,38.566784,45,100,1,23.759793,43.987833,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,
209.001,643.526911,742,38.797831,45,100,1,23.783808,44.039067,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,
210.001,646.217861,742,39.090876,45,100,1,23.795584,44.081005,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,
211.001,648.538017,742,39.283001,45,100,1,23.834607,44.134955,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,
212,650.708262,742,39.63672,45,100,1,23.829527,44.172583,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,
213,652.287107,742,39.83304,45,100,1,23.866009,44.226755,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,
214.001,654.501863,742,40.162246,45,100,1,23.90018,44.295205,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,
215.001,656.513137,742,40.49863,45,100,1,23.916804,44.347559,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,
216,658.320957,742,40.649901,45,100,1,23.947973,44.384047,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,
217,660.20657,742,40.994345,45,100,1,23.974292,44.432546,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,
218.001,662.3138,742,41.204909,45,100,1,23.999918,44.466312,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,
219.001,664.59098,742,41.58049,45,100,1,24.012847,44.51458,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,
220.001,666.912577,742,41.720277,45,100,1,24.052093,44.559901,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,
221.001,669.157288,742,42.117832,45,100,1,24.068483,44.597743,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,
222.001,671.081552,742,42.338941,45,100,1,24.095723,44.629692,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,
223.001,672.860687,742,42.50324,45,100,1,24.127348,44.670477,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,
224.001,675.07898,742,42.929006,45,100,1,24.137736,44.706502,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,
225.001,677.371876,742,43.253023,45,100,1,24.173284,44.757933,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,
226.001,679.013278,742,43.358305,45,100,1,24.201214,44.826354,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,
227,680.905274,742,43.643124,45,100,1,24.226604,44.85943,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,
228,682.854216,742,43.991377,45,100,1,24.237683,44.894997,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,
229.001,685.708217,742,44.138397,45,100,1,24.284538,44.95888,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,
230.001,687.647589,742,44.461641,45,100,1,24.306695,44.983118,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
231.001,689.37976,742,44.683964,45,100,1,24.327467,45.020041,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,
232.001,691.09763,742,44.952608,45,100,1,24.361393,45.054924,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
233.001,693.173982,742,45.127176,45,100,1,24.383549,45.090486,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,
234.001,695.700998,742,45.49028,45,100,1,24.399703,45.113136,2293.694308,2293.694308,2293.694308,2293.694308,2293.694308,2293.694308,2293.694308,2293.694308,2293.694308,2293.694308,
235.001,697.522289,742,45.710506,45,100,1,24.426012,45.154585,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,
236.001,699.583213,742,45.924162,45,100,1,24.456243,45.195806,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,
237,701.649862,742,46.211631,45,100,1,24.481397,45.242688,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,
238,703.420102,742,46.453664,45,100,1,24.508396,45.27598,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,
239.001,704.830865,742,46.600021,45,100,1,24.533779,45.315611,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,
240.001,706.525639,742,46.956555,45,100,1,24.567468,45.361583,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,
241.001,708.319867,742,47.127811,45,100,1,24.591696,45.394419,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,
242,709.945205,742,47.351956,45,100,1,24.604617,45.437444,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,
243.001,711.743342,742,47.658638,45,100,1,24.644996,45.497676,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,
244.001,713.815911,742,47.949309,45,99.934468,1,24.657916,45.526886,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,
245.001,715.78787,742,48.193053,45,99.485253,1,24.683296,45.570359,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,
246.001,717.920166,742,48.410795,45,99.0243,1,24.730131,45.589152,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,
247.001,719.416097,742,48.661826,45,98.289003,1,24.734745,45.612472,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,
